YOD1,RPS4X,8
YOD1,RPLP0,9
YOD1,TAF15,9
YOD1,RPL27,6
YOD1,SEC23B,2
YOD1,SNRPB,7
YOD1,HNRPL,6
YOD1,hCG_21078,3
YOD1,NoSymbol,4
YOD1,RPLP2,9
YOD1,NUDT1,2
YOD1,SNRPD2,7
YOD1,NoSymbol,8
YOD1,EXOSC10,2
YOD1,RPL6,8
YOD1,DGAT2L7,7
YOD1,KLHL12,2
YOD1,GFAP,5
YOD1,HSPA7,8
YOD1,RPL4,7
YOD1,SNRPD1,7
YOD1,NUDT21,2
YOD1,PRDX1,7
YOD1,SYNCRIP,5
YOD1,EIF2C1,3
YOD1,RPS12,1
YOD1,NoSymbol,3
YOD1,RPL21,6
YOD1,HNRPD,7
YOD1,CLTC,6
YOD1,TUBB2C,8
YOD1,RBM14,5
YOD1,QPCT,3
YOD1,NACA,1
YOD1,DDX1,8
YOD1,RPL3,6
YOD1,U2AF2,3
YOD1,RPS18,6
YOD1,RPL7A,7
YOD1,HNRPF,8
YOD1,DAP3,2
YOD1,DHX15,6
YOD1,RPL13A,4
YOD1,HIST1H1C,5
YOD1,HNRPAB,6
YOD1,RPS19,3
YOD1,RPL30,3
YOD1,CIRBP,3
YOD1,hCG_2023776,6
YOD1,CSDA,6
YOD1,USP15,3
YOD1,SEC23A,5
YOD1,RPL8,5
YOD1,HNRPC,5
YOD1,NPM1,6
YOD1,hCG_1984468,3
YOD1,RPS27A,6
YOD1,SNRPE,5
YOD1,HNRPR,5
YOD1,RPS16,6
YOD1,RPS8,5
YOD1,EEF1A2,6
YOD1,RPL9,4
YOD1,NoSymbol,6
YOD1,LOC388344,4
YOD1,TNRC6A,1
YOD1,RPL24,4
YOD1,THOC4,3
YOD1,PDIA6,3
YOD1,SHMT2,1
YOD1,LOC650788,5
YOD1,SNRPD3,5
YOD1,KHSRP,4
YOD1,EXOSC9,1
YOD1,RPL37A,1
YOD1,PPP1CC,2
YOD1,RPS20,5
YOD1,EIF2C2,3
YOD1,RBM3,2
YOD1,TXN,4
YOD1,C1QBP,5
YOD1,KRT5,4
YOD1,RPL12,4
YOD1,LOC652595,4
YOD1,NoSymbol,3
YOD1,RPS24,4
YOD1,RPS9,3
YOD1,SFPQ,1
YOD1,RPL14,4
YOD1,RPL13,3
YOD1,TIA1,4
YOD1,HNRNPG-T,2
YOD1,PPP2R2B,2
YOD1,HNRPM,4
YOD1,RPL23,3
YOD1,DAZAP1,4
YOD1,NoSymbol,3
YOD1,NoSymbol,4
YOD1,TUBB,4
YOD1,SNRPC,4
YOD1,RPL35A,1
YOD1,NOL1,2
YOD1,RPL10L,2
YOD1,RPS25,3
YOD1,HSP90AB1,3
YOD1,LOC152663,2
YOD1,SSBP1,1
YOD1,RPL31,3
YOD1,DDB1,2
YOD1,ELAVL1,3
YOD1,H1FX,2
YOD1,SFRS7,3
YOD1,KRT14,2
YOD1,RPL15,3
YOD1,RPS6,2
YOD1,SFRS1,3
YOD1,SNRPG,3
YOD1,PABPN1,2
YOD1,FAM98A,2
YOD1,RPL11,3
YOD1,LUC7L2,2
YOD1,CCBL2,2
YOD1,KRT75,3
YOD1,RPS15A,3
YOD1,RPL18,3
YOD1,ACTB,2
YOD1,LOC497661,2
YOD1,NoSymbol,1
YOD1,NoSymbol,2
YOD1,KRT24,2
YOD1,RPL22,2
YOD1,HNRPA3,2
YOD1,CUL3,1
YOD1,TUBA1C,3
YOD1,HNRPH2,2
YOD1,NoSymbol,2
YOD1,GRWD1,2
YOD1,RPS15,2
YOD1,NCBP2,1
YOD1,RPS10,2
YOD1,HIST2H2BE,2
YOD1,MIF,2
YOD1,SF3B3,2
YOD1,EEF1A1,2
YOD1,SNRPB2,1
YOD1,MRPS27,1
YOD1,DPF2,1
YOD1,RPS29,1
YOD1,RPLP1,2
YOD1,TRAP1,1
YOD1,PRDX2,1
YOD1,CLTCL1,1
YOD1,PKM2,1
YOD1,DKFZp686D0972,1
YOD1,HNRPA0,1
YOD1,EEF1B2,1
YOD1,LOC729611,1
YOD1,GAPDH,1
YOD1,RPL23A,1
OTUD5,OTUD5,212
OTUD5,LONRF2,13
OTUD5,GPX4,4
OTUD5,LANCL2,2
OTUD5,CTPS2,20
OTUD5,GYS1,3
OTUD5,VARS,6
OTUD5,FLNA,44
OTUD5,CACYBP,3
OTUD5,NoSymbol,1
OTUD5,SET,4
OTUD5,GRB2,6
OTUD5,USP11,34
OTUD5,TP53,2
OTUD5,PKLR,2
OTUD5,MAPK1,8
OTUD5,PGAM5,3
OTUD5,USP9X,30
OTUD5,CDK4,10
OTUD5,KEAP1,2
OTUD5,GYS2,3
OTUD5,RRM1,3
OTUD5,NRAS,3
OTUD5,FGFR1,1
OTUD5,C6orf107,2
OTUD5,CLASP1,2
OTUD5,KIAA1967,12
OTUD5,BOLA2,1
OTUD5,MCM4,2
OTUD5,KIF5B,4
OTUD5,PRDX6,4
OTUD5,CDKN2A,2
OTUD5,HSPA8,91
OTUD5,STUB1,3
OTUD5,CTPS,24
OTUD5,DNAJC7,6
OTUD5,HSPA6,12
OTUD5,TBCB,1
OTUD5,ZGPAT,1
OTUD5,ACOT7,1
OTUD5,PFKP,2
OTUD5,TRAF3,1
OTUD5,UBE2L3,2
OTUD5,GALNT11,1
OTUD5,BAG5,2
OTUD5,NoSymbol,73
OTUD5,CAD,47
OTUD5,HDAC1,1
OTUD5,PKM2,33
OTUD5,HSPA1B,67
OTUD5,HSPA2,7
OTUD5,HSPA1L,63
OTUD5,AGL,18
OTUD5,FLNB,3
OTUD5,KRT2,49
OTUD5,CYFIP2,2
OTUD5,PRPH,2
OTUD5,FASN,28
OTUD5,CBX1,2
OTUD5,KRT10,47
OTUD5,CARM1,6
OTUD5,PAICS,5
OTUD5,VIM,16
OTUD5,GART,2
OTUD5,SUPT4H1,1
OTUD5,POLR2J,1
OTUD5,VPS35,2
OTUD5,PARK7,1
OTUD5,IVNS1ABP,1
OTUD5,AASDHPPT,1
OTUD5,C1QBP,34
OTUD5,HSPA4,27
OTUD5,KRT1,34
OTUD5,ANXA2P2,3
OTUD5,TFG,32
OTUD5,HSPA5,33
OTUD5,YWHAZ,2
OTUD5,HSPA9,30
OTUD5,EEF2,21
OTUD5,LANCL1,3
OTUD5,DSP,6
OTUD5,EEF1D,1
OTUD5,HSPA4L,7
OTUD5,HSPH1,11
OTUD5,COPS8,1
OTUD5,PCBP2,2
OTUD5,PDCD2L,1
OTUD5,HSPD1,12
OTUD5,TUBB2C,23
OTUD5,LGALS3BP,21
OTUD5,TRIM21,3
OTUD5,EEF1G,4
OTUD5,ANAPC7,1
OTUD5,PRDX1,18
OTUD5,KRT9,16
OTUD5,TUBA4A,19
OTUD5,PRMT5,3
OTUD5,USP7,4
OTUD5,QPCT,7
OTUD5,MTHFD1,4
OTUD5,LRRC47,1
OTUD5,HNRPA2B1,16
OTUD5,ACTA2,5
OTUD5,RANBP2,3
OTUD5,ATP5A1,7
OTUD5,RUVBL2,5
OTUD5,C22orf28,15
OTUD5,NCL,14
OTUD5,PPIA,4
OTUD5,KRT71,3
OTUD5,SPTBN1,2
OTUD5,EEF1A2,14
OTUD5,TCP1,7
OTUD5,ALDH18A1,3
OTUD5,CCT8,7
OTUD5,GNPAT,1
OTUD5,KRT16,6
OTUD5,STRAP,2
OTUD5,PABPC1,12
OTUD5,KRT5,7
OTUD5,CUL3,4
OTUD5,FUS,11
OTUD5,MRPL12,1
OTUD5,DDX1,12
OTUD5,UPF1,3
OTUD5,HNRPUL1,12
OTUD5,HNRPK,12
OTUD5,ATAD3A,4
OTUD5,TRIM28,4
OTUD5,EIF5A,1
OTUD5,KHSRP,8
OTUD5,PTBP1,5
OTUD5,DDX3X,10
OTUD5,EIF3S2,1
OTUD5,KRT75,8
OTUD5,HSP90AB1,8
OTUD5,CCT4,4
OTUD5,TUBB1,8
OTUD5,NoSymbol,1
OTUD5,HNRPU,8
OTUD5,SLC25A4,1
OTUD5,CCT2,5
OTUD5,TUBB,8
OTUD5,KRT14,5
OTUD5,DNAJC10,7
OTUD5,TUBA1C,8
OTUD5,SEC24C,2
OTUD5,YWHAE,3
OTUD5,HNRPH3,8
OTUD5,HSPA7,7
OTUD5,C14orf166,5
OTUD5,TAF15,8
OTUD5,RPS27A,7
OTUD5,HNRPM,6
OTUD5,RCC2,2
OTUD5,MSH6,2
OTUD5,EEF1A1,5
OTUD5,KRT24,4
OTUD5,RBBP4,2
OTUD5,PCBP1,2
OTUD5,SLC25A5,5
OTUD5,TIAL1,6
OTUD5,RPLP0,6
OTUD5,RUVBL1,3
OTUD5,KRT3,1
OTUD5,ACTB,4
OTUD5,HNRPF,6
OTUD5,FAM98A,3
OTUD5,PRDX2,4
OTUD5,WDR77,1
OTUD5,RPL3,5
OTUD5,NoSymbol,5
OTUD5,RPL19,2
OTUD5,NoSymbol,5
OTUD5,RPS11,1
OTUD5,NPM1,5
OTUD5,PRDX4,2
OTUD5,RPL5,5
OTUD5,KRT13,3
OTUD5,EIF5A2,2
OTUD5,HNRPH1,5
OTUD5,HNRPL,4
OTUD5,DHX9,5
OTUD5,RPS3,5
OTUD5,DDB1,3
OTUD5,ILF3,5
OTUD5,TRAP1,3
OTUD5,SNRPD1,4
OTUD5,TXN,3
OTUD5,DNAJA1,3
OTUD5,PRMT1,3
OTUD5,DHX15,4
OTUD5,DCD,1
OTUD5,RPL6,4
OTUD5,RPL38,3
OTUD5,NoSymbol,3
OTUD5,HSP90AA1,3
OTUD5,SKP1A,1
OTUD5,SEC23A,4
OTUD5,CCT6A,2
OTUD5,NoSymbol,4
OTUD5,TIMM50,1
OTUD5,RPL7A,4
OTUD5,NONO,3
OTUD5,RPS13,3
OTUD5,DDX17,4
OTUD5,DKFZp686D0972,3
OTUD5,RPS4X,4
OTUD5,TNRC6B,4
OTUD5,HSP90AA2,3
OTUD5,NUDT1,2
OTUD5,RPS20,3
OTUD5,PCNA,2
OTUD5,NoSymbol,2
OTUD5,ATP1A1,1
OTUD5,HNRPCL1,3
OTUD5,LOC641856,2
OTUD5,PABPC4,3
OTUD5,DDX6,1
OTUD5,DDX21,3
OTUD5,ELAVL1,3
OTUD5,RPL27,3
OTUD5,SNRPD2,2
OTUD5,RPL4,3
OTUD5,HNRPAB,3
OTUD5,GFAP,2
OTUD5,CSDA,3
OTUD5,SNRP70,3
OTUD5,EEF1B2,2
OTUD5,DAZAP1,3
OTUD5,RPS18,2
OTUD5,GAPDH,2
OTUD5,HNRPA3,2
OTUD5,LOC285176,2
OTUD5,RPS14,2
OTUD5,NT5DC2,1
OTUD5,SART3,2
OTUD5,NoSymbol,2
OTUD5,RPL23A,2
OTUD5,DDX5,3
OTUD5,PPP2R1A,1
OTUD5,NFKB1,2
OTUD5,RPL10L,2
OTUD5,PCMT1,1
OTUD5,SNRPF,1
OTUD5,SDHA,2
OTUD5,LOC650788,2
OTUD5,YBX1,1
OTUD5,KHDRBS1,1
OTUD5,HNRPD,2
OTUD5,RPLP2,2
OTUD5,SLC25A3,1
OTUD5,SLC25A6,1
OTUD5,RPL14,2
OTUD5,RPL15,2
OTUD5,PRDX3,1
OTUD5,RPS15A,2
OTUD5,HNRPA1,2
OTUD5,EWSR1,2
OTUD5,PPP2CA,1
OTUD5,RPL11,2
OTUD5,SNRPB,2
OTUD5,RNMT,1
OTUD5,RPLP1,2
OTUD5,ILF2,2
OTUD5,RPL21,2
OTUD5,BAG2,1
OTUD5,KPNB1,1
OTUD5,NoSymbol,1
OTUD5,RPS7,1
OTUD5,LOC652595,1
OTUD5,NoSymbol,1
OTUD5,RPS17,1
OTUD5,AIFM1,1
OTUD5,PCBD1,1
OTUD5,RPL10A,1
OTUD5,RPL22,1
OTUD5,HNRPH2,1
OTUD5,NAP1L1,1
OTUD5,RPS24,1
OTUD5,PLOD1,1
OTUD5,MIF,1
OTUD5,RPS21,1
OTUD5,SNRPD3,1
OTUD5,hCG_2023776,1
OTUD5,RPL13A,1
OTUD5,DGAT2L7,1
OTUD5,SNRPC,1
OTUD5,RPL31,1
OTUD6B,OTUD6B,66
OTUD6B,OTUB1,50
OTUD6B,ASCC3,5
OTUD6B,MTDH,5
OTUD6B,BXDC1,2
OTUD6B,SRRM2,11
OTUD6B,GTF3C4,2
OTUD6B,MSH2,2
OTUD6B,USP49,4
OTUD6B,EIF3S10,2
OTUD6B,PRPF4B,5
OTUD6B,NAT10,4
OTUD6B,ARID1A,12
OTUD6B,OTUB2,2
OTUD6B,TSR1,8
OTUD6B,DNAJC13,3
OTUD6B,EXOSC7,1
OTUD6B,WWP2,2
OTUD6B,LOC149224,6
OTUD6B,PRDX6,3
OTUD6B,PMP22CD,1
OTUD6B,SLIT2,1
OTUD6B,DKFZP686A01247,1
OTUD6B,PRDX5,3
OTUD6B,NHP2L1,1
OTUD6B,HSPA8,70
OTUD6B,TFG,71
OTUD6B,EIF3S8,2
OTUD6B,POP1,1
OTUD6B,DHX9,54
OTUD6B,NCL,48
OTUD6B,FBL,6
OTUD6B,MRTO4,1
OTUD6B,CCT6A,11
OTUD6B,EBNA1BP2,3
OTUD6B,FXR1,3
OTUD6B,TOP1,4
OTUD6B,KRT1,49
OTUD6B,RPS9,18
OTUD6B,PRDX4,6
OTUD6B,HSPA5,44
OTUD6B,PABPC1,41
OTUD6B,EIF3S6,5
OTUD6B,EIF3S9,4
OTUD6B,U2AF1,3
OTUD6B,KRT9,32
OTUD6B,CCT3,5
OTUD6B,CLTC,25
OTUD6B,HSPA1B,41
OTUD6B,HNRPH1,41
OTUD6B,LARP1,28
OTUD6B,CROP,5
OTUD6B,RBM17,1
OTUD6B,KIAA0310,10
OTUD6B,LOC390876,4
OTUD6B,THRAP3,1
OTUD6B,TRSPAP1,3
OTUD6B,PARP1,4
OTUD6B,TCP1,8
OTUD6B,KRT6B,3
OTUD6B,SMARCE1,4
OTUD6B,HNRPA2B1,34
OTUD6B,YTHDC2,5
OTUD6B,SMARCA4,17
OTUD6B,HNRPUL1,32
OTUD6B,DDX3X,32
OTUD6B,GNB2L1,5
OTUD6B,C1orf25,2
OTUD6B,HNRPU,28
OTUD6B,SKIV2L2,9
OTUD6B,PRPF19,4
OTUD6B,RPL18A,8
OTUD6B,TINP1,2
OTUD6B,DDX18,3
OTUD6B,NT5DC2,3
OTUD6B,NoSymbol,7
OTUD6B,CCT8,8
OTUD6B,SFRS4,5
OTUD6B,DHX30,16
OTUD6B,ACTL6A,6
OTUD6B,LOC387867,3
OTUD6B,CCT2,9
OTUD6B,KRT10,28
OTUD6B,TUBB2C,25
OTUD6B,RRP9,1
OTUD6B,NOL1,5
OTUD6B,XRN2,17
OTUD6B,CLTCL1,10
OTUD6B,LOC728774,3
OTUD6B,RPS19,12
OTUD6B,C1orf77,2
OTUD6B,NUDT21,7
OTUD6B,BCAS2,1
OTUD6B,NOM1,1
OTUD6B,RPS11,5
OTUD6B,SEC31A,5
OTUD6B,HSPA1L,26
OTUD6B,EIF3S6IP,3
OTUD6B,ZCCHC8,3
OTUD6B,DDX20,1
OTUD6B,FUS,25
OTUD6B,KATNB1,1
OTUD6B,HSPA9,25
OTUD6B,LOC84661,1
OTUD6B,SFRS9,4
OTUD6B,LUC7L2,7
OTUD6B,FAM120B,4
OTUD6B,SFRS11,2
OTUD6B,RPLP0,22
OTUD6B,USP15,5
OTUD6B,HNRPM,16
OTUD6B,NoSymbol,4
OTUD6B,RPS3,22
OTUD6B,PABPC4,15
OTUD6B,MGC11257,2
OTUD6B,DDX21,19
OTUD6B,SFRS1,13
OTUD6B,RPL36,4
OTUD6B,RPS4X,19
OTUD6B,DSP,5
OTUD6B,SMARCB1,4
OTUD6B,KRT2,19
OTUD6B,RBM28,2
OTUD6B,NKRF,8
OTUD6B,SMARCC1,6
OTUD6B,DHX15,18
OTUD6B,SFRS5,6
OTUD6B,HSPH1,10
OTUD6B,RBM39,3
OTUD6B,RPL5,20
OTUD6B,USP9X,2
OTUD6B,RPS8,16
OTUD6B,SART3,11
OTUD6B,ILF3,16
OTUD6B,TUBA4A,19
OTUD6B,SFRS6,3
OTUD6B,RPL26L1,8
OTUD6B,RPL19,7
OTUD6B,TFAM,2
OTUD6B,NCBP1,6
OTUD6B,SYNCRIP,14
OTUD6B,RPS13,13
OTUD6B,RPS15A,13
OTUD6B,EFTUD2,5
OTUD6B,RPS16,18
OTUD6B,FTSJ3,4
OTUD6B,C1orf35,1
OTUD6B,IGF2BP1,14
OTUD6B,PWP2,1
OTUD6B,EXOSC10,4
OTUD6B,RPL6,17
OTUD6B,C22orf28,18
OTUD6B,HNRPR,13
OTUD6B,RPL17,4
OTUD6B,FAU,4
OTUD6B,RPS2,15
OTUD6B,KRT14,6
OTUD6B,DDX17,16
OTUD6B,PAIP2,2
OTUD6B,SR140,3
OTUD6B,RPL10A,10
OTUD6B,ACAT1,2
OTUD6B,TNRC6B,17
OTUD6B,DDX1,17
OTUD6B,HSPA4L,5
OTUD6B,KRT16,4
OTUD6B,RPS18,14
OTUD6B,RPL3,14
OTUD6B,LOC641856,5
OTUD6B,ILF2,14
OTUD6B,DKC1,2
OTUD6B,LOC120364,1
OTUD6B,RPL4,16
OTUD6B,SF3B1,4
OTUD6B,SRRM1,2
OTUD6B,C14orf166,11
OTUD6B,MYBBP1A,5
OTUD6B,SFRS3,5
OTUD6B,RFC1,3
OTUD6B,HNRPF,16
OTUD6B,CCT4,6
OTUD6B,LTV1,1
OTUD6B,RPS7,8
OTUD6B,STAU1,3
OTUD6B,DDX5,16
OTUD6B,RBM4,4
OTUD6B,CCT5,7
OTUD6B,SSB,12
OTUD6B,RNMT,3
OTUD6B,SRPK1,4
OTUD6B,DNAJC10,13
OTUD6B,RSL1D1,5
OTUD6B,RPL35A,3
OTUD6B,EIF2C2,9
OTUD6B,RPS10,10
OTUD6B,TROVE2,3
OTUD6B,RPL9,9
OTUD6B,CTPS,4
OTUD6B,RPL7A,12
OTUD6B,RPS25,10
OTUD6B,SNRP70,14
OTUD6B,NoSymbol,6
OTUD6B,RPL23A,10
OTUD6B,CPSF6,5
OTUD6B,HNRPK,15
OTUD6B,hCG_21078,5
OTUD6B,PLOD3,2
OTUD6B,SF3B3,6
OTUD6B,HIST1H4I,3
OTUD6B,NoSymbol,11
OTUD6B,RPS6,9
OTUD6B,FAM98B,3
OTUD6B,STRBP,4
OTUD6B,HSPA4,9
OTUD6B,HNRPH2,10
OTUD6B,RPS15,7
OTUD6B,LYAR,2
OTUD6B,GTPBP4,2
OTUD6B,SMARCC2,5
OTUD6B,PKM2,6
OTUD6B,PDCD6,4
OTUD6B,CCT7,4
OTUD6B,PURA,1
OTUD6B,RPL18,10
OTUD6B,CUL3,4
OTUD6B,RNUXA,3
OTUD6B,CAD,8
OTUD6B,NPM1,13
OTUD6B,RPL27,9
OTUD6B,RPL14,11
OTUD6B,IGF2BP3,2
OTUD6B,TRIM28,5
OTUD6B,RPS14,10
OTUD6B,NoSymbol,2
OTUD6B,RPS23,7
OTUD6B,ARS2,4
OTUD6B,RPS21,7
OTUD6B,EIF2C1,5
OTUD6B,DHX36,4
OTUD6B,NoSymbol,13
OTUD6B,PRPF4,2
OTUD6B,TIAL1,12
OTUD6B,ACTA2,4
OTUD6B,RPLP2,11
OTUD6B,HNRPA1,12
OTUD6B,SRP14,2
OTUD6B,EXOSC6,1
OTUD6B,UPF1,3
OTUD6B,HNRPH3,12
OTUD6B,GPIAP1,3
OTUD6B,NOLC1,3
OTUD6B,TAF15,11
OTUD6B,ITGB4BP,1
OTUD6B,RPS20,10
OTUD6B,RPL37A,2
OTUD6B,RPSA,3
OTUD6B,RPL21,10
OTUD6B,SFRS12,2
OTUD6B,RBM14,7
OTUD6B,CSDA,10
OTUD6B,SLC25A43,1
OTUD6B,MATR3,5
OTUD6B,FASN,6
OTUD6B,EEF1A2,11
OTUD6B,BXDC2,3
OTUD6B,FAM120A,1
OTUD6B,C17orf85,1
OTUD6B,RPS29,3
OTUD6B,HIST1H1C,9
OTUD6B,EWSR1,12
OTUD6B,CPSF2,2
OTUD6B,PRDX1,10
OTUD6B,SRP9,2
OTUD6B,MAPKAPK2,1
OTUD6B,LOC152663,5
OTUD6B,RPL8,7
OTUD6B,DDX50,2
OTUD6B,SNRPA,5
OTUD6B,HNRPUL2,4
OTUD6B,HSP90AA1,4
OTUD6B,H1FX,3
OTUD6B,RPS17,5
OTUD6B,RCBTB1,4
OTUD6B,BAG4,8
OTUD6B,RPL30,5
OTUD6B,SNRPG,7
OTUD6B,PLOD1,9
OTUD6B,RPS24,9
OTUD6B,EEF2,7
OTUD6B,HNRPDL,9
OTUD6B,SFRS7,7
OTUD6B,LOC388344,6
OTUD6B,RPL12,7
OTUD6B,TUBB,10
OTUD6B,HNRPC,7
OTUD6B,C1QBP,8
OTUD6B,PRPF39,4
OTUD6B,RPL23,6
OTUD6B,QDPR,1
OTUD6B,HNRPAB,9
OTUD6B,NoSymbol,8
OTUD6B,RPL13,5
OTUD6B,LOC497661,5
OTUD6B,FAM98A,5
OTUD6B,KRT5,5
OTUD6B,PRDX2,4
OTUD6B,SEC24B,4
OTUD6B,H1F0,1
OTUD6B,LOC652595,4
OTUD6B,hCG_2023776,8
OTUD6B,PRPF8,3
OTUD6B,SDHB,4
OTUD6B,SNRPD1,8
OTUD6B,THOC4,5
OTUD6B,NoSymbol,7
OTUD6B,AIFM1,4
OTUD6B,YBX1,4
OTUD6B,SEC23B,2
OTUD6B,KHSRP,7
OTUD6B,SNRPB,7
OTUD6B,LOC284393,1
OTUD6B,DNAJA1,3
OTUD6B,NUDT16L1,1
OTUD6B,U2AF2,3
OTUD6B,TUBB1,6
OTUD6B,NSUN2,2
OTUD6B,NCBP2,1
OTUD6B,NRAS,1
OTUD6B,KLHL12,2
OTUD6B,TUBA1C,8
OTUD6B,TNRC6A,3
OTUD6B,KRT24,3
OTUD6B,TRA2A,2
OTUD6B,LOC650788,7
OTUD6B,NAP1L1,5
OTUD6B,SNRPD2,5
OTUD6B,FAM103A1,2
OTUD6B,HNRPD,8
OTUD6B,HIST2H2BE,5
OTUD6B,RPL24,6
OTUD6B,FIP1L1,1
OTUD6B,SSBP1,2
OTUD6B,CHERP,1
OTUD6B,DAZAP1,7
OTUD6B,PFN2,1
OTUD6B,RPL31,5
OTUD6B,RPL15,6
OTUD6B,hCG_1984468,3
OTUD6B,SERBP1,2
OTUD6B,ATP5B,2
OTUD6B,RPLP1,6
OTUD6B,DDX6,2
OTUD6B,HNRPCL1,5
OTUD6B,NoSymbol,2
OTUD6B,KPNB1,2
OTUD6B,HNRPL,5
OTUD6B,EEF1G,3
OTUD6B,SEC23A,5
OTUD6B,G3BP2,2
OTUD6B,SNRPE,5
OTUD6B,KPNA6,2
OTUD6B,GRWD1,4
OTUD6B,MRPS9,2
OTUD6B,SFRS2,4
OTUD6B,KPNA2,4
OTUD6B,RPL11,6
OTUD6B,CIRBP,3
OTUD6B,RPS27A,6
OTUD6B,RPS5,2
OTUD6B,RUVBL2,3
OTUD6B,VCP,1
OTUD6B,DDB1,3
OTUD6B,SPTAN1,2
OTUD6B,NOL5A,1
OTUD6B,AHCY,3
OTUD6B,RBM3,2
OTUD6B,DGAT2L7,5
OTUD6B,SLC25A5,3
OTUD6B,PPP2R2B,1
OTUD6B,NoSymbol,4
OTUD6B,MRPS22,2
OTUD6B,PDIA6,4
OTUD6B,LGALS3BP,5
OTUD6B,CARM1,2
OTUD6B,RRP12,1
OTUD6B,RPL13A,4
OTUD6B,HSPA7,5
OTUD6B,HNRPA0,4
OTUD6B,NAP1L4,1
OTUD6B,PCBD1,3
OTUD6B,PTBP1,3
OTUD6B,NUDT1,1
OTUD6B,KIAA0179,1
OTUD6B,SNRPB2,1
OTUD6B,NIP7,1
OTUD6B,PRDX3,2
OTUD6B,ATP5A1,3
OTUD6B,HNRPA3,3
OTUD6B,SDHA,3
OTUD6B,MRPS23,1
OTUD6B,GAPDH,3
OTUD6B,NoSymbol,3
OTUD6B,HSPD1,3
OTUD6B,EXOSC2,1
OTUD6B,DKFZp686D0972,3
OTUD6B,SNRPD3,4
OTUD6B,TXN,3
OTUD6B,NoSymbol,3
OTUD6B,NoSymbol,2
OTUD6B,ADAR,1
OTUD6B,SS18,1
OTUD6B,TIA1,4
OTUD6B,LOC285176,3
OTUD6B,NoSymbol,2
OTUD6B,PEF1,2
OTUD6B,NFKB1,3
OTUD6B,PWP1,2
OTUD6B,EEF1A1,3
OTUD6B,TRAP1,2
OTUD6B,RPL22,3
OTUD6B,RBBP4,1
OTUD6B,MIF,3
OTUD6B,VIM,2
OTUD6B,ACTB,2
OTUD6B,RPS26P10,1
OTUD6B,TUFM,2
OTUD6B,S100A7,1
OTUD6B,HSP90AB1,3
OTUD6B,KARS,1
OTUD6B,KRT75,3
OTUD6B,KRT13,2
OTUD6B,PPIA,2
OTUD6B,ELAVL1,3
OTUD6B,POLR2A,1
OTUD6B,GFAP,2
OTUD6B,PPP2R1A,1
OTUD6B,RPL10L,2
OTUD6B,HSP90AA2,2
OTUD6B,EIF5A2,1
OTUD6B,SSR4,1
OTUD6B,SF3B14,1
OTUD6B,EEF1B2,1
OTUD6B,ATAD3A,1
OTUD6B,SLC25A6,1
OTUD6B,SEC24A,1
OTUD6B,SNRPF,1
OTUD6B,SLC25A3,1
OTUD6B,PCMT1,1
OTUD6B,SNRPC,2
OTUD6B,MRPS27,1
OTUD6B,MTHFD1,1
OTUD6B,NoSymbol,2
OTUD6B,HNRNPG-T,1
OTUD6B,PCBP1,1
OTUD6B,MOV10,1
OTUD6B,PABPN1,1
OTUD6B,HIST1H2AE,1
OTUD6B,NONO,1
OTUD6B,LOC729611,1
PARP11,PARP11,18
PARP11,ZNF313,3
PARP11,WDR23,4
PARP11,LYZ,2
PARP11,PRH1,4
PARP11,CCT7,28
PARP11,SPTBN1,5
PARP11,CCT3,29
PARP11,KCTD12,2
PARP11,RPS3A,4
PARP11,PSMA4,2
PARP11,TCP1,34
PARP11,ZDHHC17,2
PARP11,CCT8,41
PARP11,AAMP,3
PARP11,FAM120B,4
PARP11,MRPS7,4
PARP11,CCT6A,31
PARP11,PDCD11,3
PARP11,HSD17B4,1
PARP11,CCT2,38
PARP11,NDUFA4,2
PARP11,SMN1,1
PARP11,PLEC1,4
PARP11,AIP,2
PARP11,POLDIP2,3
PARP11,SCYE1,1
PARP11,MRPS16,2
PARP11,CCT5,32
PARP11,CAD,44
PARP11,IRS4,12
PARP11,XRCC6,2
PARP11,S100A9,2
PARP11,KARS,4
PARP11,ASL,3
PARP11,CCT4,21
PARP11,HSPA8,54
PARP11,PFN1,2
PARP11,NoSymbol,2
PARP11,EEF1D,2
PARP11,DHX9,44
PARP11,ENO1,2
PARP11,PABPC1,45
PARP11,NCL,40
PARP11,DDB1,12
PARP11,GSTP1,2
PARP11,ACLY,3
PARP11,HSPA5,38
PARP11,PIK3R4,1
PARP11,FLJ36492,1
PARP11,TUBB2C,38
PARP11,EEA1,1
PARP11,QARS,5
PARP11,NoSymbol,35
PARP11,HNRPA2B1,35
PARP11,MRPS9,4
PARP11,HNRPH1,32
PARP11,HSPA1B,31
PARP11,DDX3X,33
PARP11,PIP,2
PARP11,ENO2,1
PARP11,ATAD3A,4
PARP11,ENO1B,1
PARP11,HSPA9,27
PARP11,RPL36,5
PARP11,PAIP1,1
PARP11,RPS9,10
PARP11,TUBA4A,25
PARP11,ALB,2
PARP11,FBL,3
PARP11,CSTF1,1
PARP11,GNB2L1,4
PARP11,KRT1,25
PARP11,IGF2BP2,3
PARP11,PEF1,5
PARP11,MRPS22,9
PARP11,PABPC4,14
PARP11,NCBP1,7
PARP11,TUFM,8
PARP11,HUWE1,4
PARP11,FUS,23
PARP11,SF3B1,6
PARP11,DNAJA2,4
PARP11,KIAA1217,3
